Date,Daily_Spending,Savings_Investment_Value,Total_Portfolio_Value,Portfolio_Return_YTD,Investment_Goal,Risk_Tolerance
2023-11-20,54.18,0.0,21826.41,0.007,Wealth Accumulation,Medium
2023-11-21,50.48,9.57,21796.7,-0.0018,Wealth Accumulation,Medium
2023-11-22,58.41,0.0,21866.45,0.0032,Wealth Accumulation,Medium
2023-11-23,63.89,0.0,21816.15,-0.0023,Wealth Accumulation,Medium
2023-11-24,61.37,0.0,21820.52,0.0002,Wealth Accumulation,Medium
2023-11-25,62.7,0.0,22016.9,0.009,Wealth Accumulation,Medium
2023-11-26,50.87,0.0,21955.25,-0.0028,Wealth Accumulation,Medium
2023-11-27,68.28,0.0,22054.05,0.0045,Wealth Accumulation,Medium
2023-11-28,66.02,0.0,22140.06,0.0039,Wealth Accumulation,Medium
2023-11-29,65.36,6.85,22076.06,-0.0032,Wealth Accumulation,Medium
2023-11-30,65.72,0.0,22073.86,-0.0001,Wealth Accumulation,Medium
2023-12-01,67.91,8.27,22157.18,0.0034,Wealth Accumulation,Medium
2023-12-02,60.15,8.34,22116.77,-0.0022,Wealth Accumulation,Medium
2023-12-03,53.27,0.0,22271.59,0.007,Wealth Accumulation,Medium
2023-12-04,61.61,0.0,22485.4,0.0096,Wealth Accumulation,Medium
2023-12-05,64.13,0.0,22444.92,-0.0018,Wealth Accumulation,Medium
2023-12-06,64.04,0.0,22395.54,-0.0022,Wealth Accumulation,Medium
2023-12-07,59.71,9.35,22445.21,0.0018,Wealth Accumulation,Medium
2023-12-08,50.65,0.0,22584.37,0.0062,Wealth Accumulation,Medium
2023-12-09,56.71,0.0,22566.3,-0.0008,Wealth Accumulation,Medium
2023-12-10,67.7,0.0,22460.24,-0.0047,Wealth Accumulation,Medium
2023-12-11,60.98,0.0,22529.86,0.0031,Wealth Accumulation,Medium
2023-12-12,60.06,0.0,22739.39,0.0093,Wealth Accumulation,Medium
2023-12-13,54.68,0.0,22759.86,0.0009,Wealth Accumulation,Medium
2023-12-14,56.67,0.0,22789.45,0.0013,Wealth Accumulation,Medium
2023-12-15,67.21,7.62,23013.57,0.0095,Wealth Accumulation,Medium
2023-12-16,62.64,0.0,23137.84,0.0054,Wealth Accumulation,Medium
2023-12-17,65.06,0.0,23272.04,0.0058,Wealth Accumulation,Medium
2023-12-18,58.4,0.0,23351.16,0.0034,Wealth Accumulation,Medium
2023-12-19,61.92,0.0,23575.33,0.0096,Wealth Accumulation,Medium
2023-12-20,54.29,0.0,23700.28,0.0053,Wealth Accumulation,Medium
2023-12-21,63.43,0.0,23899.37,0.0084,Wealth Accumulation,Medium
2023-12-22,57.88,0.0,24030.81,0.0055,Wealth Accumulation,Medium
2023-12-23,58.18,0.0,24175.0,0.006,Wealth Accumulation,Medium
2023-12-24,62.32,0.0,24160.49,-0.0006,Wealth Accumulation,Medium
2023-12-25,68.06,0.0,24150.83,-0.0004,Wealth Accumulation,Medium
2023-12-26,50.62,0.0,24312.64,0.0067,Wealth Accumulation,Medium
2023-12-27,65.84,8.09,24308.57,-0.0005,Wealth Accumulation,Medium
2023-12-28,55.2,0.0,24391.22,0.0034,Wealth Accumulation,Medium
2023-12-29,58.23,7.72,24367.23,-0.0013,Wealth Accumulation,Medium
2023-12-30,49.79,0.0,24545.11,0.0073,Wealth Accumulation,Medium
2023-12-31,55.38,0.0,24464.11,-0.0033,Wealth Accumulation,Medium
2024-01-01,59.41,0.0,24645.15,0.0074,Wealth Accumulation,Medium
2024-01-02,50.49,0.0,24743.73,0.004,Wealth Accumulation,Medium
2024-01-03,59.19,0.0,24689.29,-0.0022,Wealth Accumulation,Medium
2024-01-04,67.91,7.1,24772.93,0.0031,Wealth Accumulation,Medium
2024-01-05,51.48,0.0,24753.11,-0.0008,Wealth Accumulation,Medium
2024-01-06,64.67,0.0,24750.64,-0.0001,Wealth Accumulation,Medium
2024-01-07,57.57,0.0,24758.06,0.0003,Wealth Accumulation,Medium
2024-01-08,62.49,0.0,24656.55,-0.0041,Wealth Accumulation,Medium
2024-01-09,54.59,0.0,24898.19,0.0098,Wealth Accumulation,Medium
2024-01-10,52.58,0.0,24786.15,-0.0045,Wealth Accumulation,Medium
2024-01-11,52.6,0.0,24907.6,0.0049,Wealth Accumulation,Medium
2024-01-12,50.81,0.0,24922.54,0.0006,Wealth Accumulation,Medium
2024-01-13,53.11,7.38,25047.06,0.0047,Wealth Accumulation,Medium
2024-01-14,62.69,0.0,25054.57,0.0003,Wealth Accumulation,Medium
2024-01-15,67.04,0.0,25182.35,0.0051,Wealth Accumulation,Medium
2024-01-16,65.69,7.38,25338.31,0.0059,Wealth Accumulation,Medium
2024-01-17,63.11,8.92,25484.05,0.0054,Wealth Accumulation,Medium
2024-01-18,51.62,0.0,25399.96,-0.0033,Wealth Accumulation,Medium
2024-01-19,55.2,0.0,25524.42,0.0049,Wealth Accumulation,Medium
2024-01-20,55.62,6.96,25510.96,-0.0008,Wealth Accumulation,Medium
2024-01-21,54.42,0.0,25393.61,-0.0046,Wealth Accumulation,Medium
2024-01-22,59.73,0.0,25424.08,0.0012,Wealth Accumulation,Medium
2024-01-23,60.14,9.68,25471.9,0.0015,Wealth Accumulation,Medium
2024-01-24,56.57,7.19,25530.03,0.002,Wealth Accumulation,Medium
2024-01-25,56.51,0.0,25673.0,0.0056,Wealth Accumulation,Medium
2024-01-26,66.01,8.73,25671.46,-0.0004,Wealth Accumulation,Medium
2024-01-27,65.23,0.0,25663.76,-0.0003,Wealth Accumulation,Medium
2024-01-28,55.6,0.0,25558.54,-0.0041,Wealth Accumulation,Medium
2024-01-29,67.73,0.0,25694.0,0.0053,Wealth Accumulation,Medium
2024-01-30,68.51,7.22,25791.14,0.0035,Wealth Accumulation,Medium
2024-01-31,55.99,7.07,25803.37,0.0002,Wealth Accumulation,Medium
2024-02-01,56.55,6.95,25954.82,0.0056,Wealth Accumulation,Medium
2024-02-02,59.58,9.7,26044.98,0.0031,Wealth Accumulation,Medium
2024-02-03,68.29,0.0,26097.07,0.002,Wealth Accumulation,Medium
2024-02-04,67.0,8.05,26175.58,0.0027,Wealth Accumulation,Medium
2024-02-05,51.52,0.0,26293.37,0.0045,Wealth Accumulation,Medium
2024-02-06,57.33,0.0,26422.21,0.0049,Wealth Accumulation,Medium
2024-02-07,60.55,6.91,26410.63,-0.0007,Wealth Accumulation,Medium
2024-02-08,59.55,7.42,26341.45,-0.0029,Wealth Accumulation,Medium
2024-02-09,53.36,9.77,26280.1,-0.0027,Wealth Accumulation,Medium
2024-02-10,66.67,9.69,26410.68,0.0046,Wealth Accumulation,Medium
2024-02-11,63.03,0.0,26624.61,0.0081,Wealth Accumulation,Medium
2024-02-12,66.25,0.0,26653.89,0.0011,Wealth Accumulation,Medium
2024-02-13,66.67,0.0,26587.26,-0.0025,Wealth Accumulation,Medium
2024-02-14,64.47,0.0,26754.76,0.0063,Wealth Accumulation,Medium
2024-02-15,58.29,0.0,26955.42,0.0075,Wealth Accumulation,Medium
2024-02-16,61.72,0.0,27176.45,0.0082,Wealth Accumulation,Medium
2024-02-17,52.72,0.0,27287.88,0.0041,Wealth Accumulation,Medium
2024-02-18,62.99,6.91,27510.36,0.0079,Wealth Accumulation,Medium
2024-02-19,53.1,9.7,27388.01,-0.0048,Wealth Accumulation,Medium
2024-02-20,63.4,0.0,27294.89,-0.0034,Wealth Accumulation,Medium
2024-02-21,54.12,0.0,27196.63,-0.0036,Wealth Accumulation,Medium
2024-02-22,51.88,0.0,27351.65,0.0057,Wealth Accumulation,Medium
2024-02-23,52.84,0.0,27242.25,-0.004,Wealth Accumulation,Medium
2024-02-24,49.57,0.0,27307.63,0.0024,Wealth Accumulation,Medium
2024-02-25,63.91,0.0,27364.97,0.0021,Wealth Accumulation,Medium
2024-02-26,64.19,0.0,27356.76,-0.0003,Wealth Accumulation,Medium
2024-02-27,59.84,0.0,27578.35,0.0081,Wealth Accumulation,Medium
2024-02-28,52.77,0.0,27512.17,-0.0024,Wealth Accumulation,Medium
2024-02-29,51.22,0.0,27520.42,0.0003,Wealth Accumulation,Medium
2024-03-01,49.94,0.0,27702.05,0.0066,Wealth Accumulation,Medium
2024-03-02,52.87,0.0,27577.4,-0.0045,Wealth Accumulation,Medium
2024-03-03,67.38,0.0,27718.04,0.0051,Wealth Accumulation,Medium
2024-03-04,54.39,0.0,27917.61,0.0072,Wealth Accumulation,Medium
2024-03-05,56.65,0.0,28168.87,0.009,Wealth Accumulation,Medium
2024-03-06,51.68,0.0,28397.04,0.0081,Wealth Accumulation,Medium
2024-03-07,54.02,9.23,28400.59,-0.0002,Wealth Accumulation,Medium
2024-03-08,59.96,0.0,28508.51,0.0038,Wealth Accumulation,Medium
2024-03-09,61.73,9.22,28409.4,-0.0038,Wealth Accumulation,Medium
2024-03-10,54.49,0.0,28378.15,-0.0011,Wealth Accumulation,Medium
2024-03-11,50.74,0.0,28275.98,-0.0036,Wealth Accumulation,Medium
2024-03-12,57.41,0.0,28267.5,-0.0003,Wealth Accumulation,Medium
2024-03-13,54.28,9.81,28506.28,0.0081,Wealth Accumulation,Medium
2024-03-14,53.99,0.0,28511.98,0.0002,Wealth Accumulation,Medium
2024-03-15,68.8,0.0,28608.92,0.0034,Wealth Accumulation,Medium
2024-03-16,61.93,0.0,28651.83,0.0015,Wealth Accumulation,Medium
2024-03-17,60.74,7.16,28713.43,0.0019,Wealth Accumulation,Medium
2024-03-18,57.92,0.0,28986.21,0.0095,Wealth Accumulation,Medium
2024-03-19,58.19,0.0,28968.82,-0.0006,Wealth Accumulation,Medium
2024-03-20,60.43,9.67,29105.95,0.0044,Wealth Accumulation,Medium
2024-03-21,63.55,0.0,29143.79,0.0013,Wealth Accumulation,Medium
2024-03-22,63.66,0.0,29024.3,-0.0041,Wealth Accumulation,Medium
2024-03-23,53.06,0.0,29091.06,0.0023,Wealth Accumulation,Medium
2024-03-24,59.63,0.0,29300.51,0.0072,Wealth Accumulation,Medium
2024-03-25,57.87,0.0,29197.96,-0.0035,Wealth Accumulation,Medium
2024-03-26,67.05,0.0,29081.17,-0.004,Wealth Accumulation,Medium
2024-03-27,62.27,0.0,29002.65,-0.0027,Wealth Accumulation,Medium
2024-03-28,60.29,8.07,29199.24,0.0065,Wealth Accumulation,Medium
2024-03-29,51.95,7.43,29378.94,0.0059,Wealth Accumulation,Medium
2024-03-30,61.76,0.0,29481.77,0.0035,Wealth Accumulation,Medium
2024-03-31,52.0,0.0,29540.73,0.002,Wealth Accumulation,Medium
2024-04-01,56.4,0.0,29785.92,0.0083,Wealth Accumulation,Medium
2024-04-02,52.51,0.0,29979.53,0.0065,Wealth Accumulation,Medium
2024-04-03,63.5,0.0,30195.38,0.0072,Wealth Accumulation,Medium
2024-04-04,53.79,0.0,30412.79,0.0072,Wealth Accumulation,Medium
2024-04-05,57.5,9.34,30562.03,0.0046,Wealth Accumulation,Medium
2024-04-06,67.58,0.0,30620.09,0.0019,Wealth Accumulation,Medium
2024-04-07,53.76,0.0,30865.05,0.008,Wealth Accumulation,Medium
2024-04-08,59.83,0.0,31139.75,0.0089,Wealth Accumulation,Medium
2024-04-09,58.07,9.93,31006.44,-0.0046,Wealth Accumulation,Medium
2024-04-10,50.05,0.0,30876.21,-0.0042,Wealth Accumulation,Medium
2024-04-11,65.54,7.38,31173.83,0.0094,Wealth Accumulation,Medium
2024-04-12,51.07,7.64,31156.53,-0.0008,Wealth Accumulation,Medium
2024-04-13,59.18,7.24,31416.14,0.0081,Wealth Accumulation,Medium
2024-04-14,60.91,0.0,31441.27,0.0008,Wealth Accumulation,Medium
2024-04-15,62.27,0.0,31340.66,-0.0032,Wealth Accumulation,Medium
2024-04-16,63.48,0.0,31221.56,-0.0038,Wealth Accumulation,Medium
2024-04-17,54.77,0.0,31137.27,-0.0027,Wealth Accumulation,Medium
2024-04-18,49.91,0.0,31096.79,-0.0013,Wealth Accumulation,Medium
2024-04-19,64.18,0.0,31168.31,0.0023,Wealth Accumulation,Medium
2024-04-20,60.43,0.0,31339.74,0.0055,Wealth Accumulation,Medium
2024-04-21,66.44,8.55,31655.42,0.0098,Wealth Accumulation,Medium
2024-04-22,66.15,0.0,31706.06,0.0016,Wealth Accumulation,Medium
2024-04-23,66.59,0.0,31794.84,0.0028,Wealth Accumulation,Medium
2024-04-24,59.43,0.0,31883.87,0.0028,Wealth Accumulation,Medium
2024-04-25,56.4,0.0,31982.71,0.0031,Wealth Accumulation,Medium
2024-04-26,65.57,0.0,32072.26,0.0028,Wealth Accumulation,Medium
2024-04-27,58.76,8.79,31923.89,-0.0049,Wealth Accumulation,Medium
2024-04-28,53.41,0.0,31764.27,-0.005,Wealth Accumulation,Medium
2024-04-29,66.84,0.0,31653.1,-0.0035,Wealth Accumulation,Medium
2024-04-30,67.4,0.0,31542.31,-0.0035,Wealth Accumulation,Medium
2024-05-01,59.08,0.0,31718.95,0.0056,Wealth Accumulation,Medium
2024-05-02,51.27,0.0,31658.69,-0.0019,Wealth Accumulation,Medium
2024-05-03,57.51,0.0,31924.62,0.0084,Wealth Accumulation,Medium
2024-05-04,65.83,0.0,32208.75,0.0089,Wealth Accumulation,Medium
2024-05-05,67.8,9.22,32527.17,0.0096,Wealth Accumulation,Medium
2024-05-06,53.84,0.0,32823.17,0.0091,Wealth Accumulation,Medium
2024-05-07,51.11,0.0,32793.63,-0.0009,Wealth Accumulation,Medium
2024-05-08,67.32,9.37,32888.26,0.0026,Wealth Accumulation,Medium
2024-05-09,57.57,0.0,32809.33,-0.0024,Wealth Accumulation,Medium
2024-05-10,60.62,0.0,33042.28,0.0071,Wealth Accumulation,Medium
2024-05-11,69.15,0.0,33316.53,0.0083,Wealth Accumulation,Medium
2024-05-12,51.12,8.55,33584.95,0.0078,Wealth Accumulation,Medium
2024-05-13,62.76,0.0,33635.32,0.0015,Wealth Accumulation,Medium
2024-05-14,51.28,0.0,33850.59,0.0064,Wealth Accumulation,Medium
2024-05-15,57.31,0.0,33732.11,-0.0035,Wealth Accumulation,Medium
2024-05-16,65.88,0.0,33583.69,-0.0044,Wealth Accumulation,Medium
2024-05-17,58.47,6.73,33802.0,0.0063,Wealth Accumulation,Medium
2024-05-18,69.75,0.0,33849.32,0.0014,Wealth Accumulation,Medium
2024-05-19,60.99,8.25,34192.68,0.0099,Wealth Accumulation,Medium
2024-05-20,56.24,8.16,34081.16,-0.0035,Wealth Accumulation,Medium
2024-05-21,54.22,0.0,34347.0,0.0078,Wealth Accumulation,Medium
2024-05-22,56.83,0.0,34422.56,0.0022,Wealth Accumulation,Medium
2024-05-23,57.27,0.0,34677.29,0.0074,Wealth Accumulation,Medium
2024-05-24,51.2,8.47,34938.9,0.0073,Wealth Accumulation,Medium
2024-05-25,57.22,0.0,35242.87,0.0087,Wealth Accumulation,Medium
2024-05-26,59.12,0.0,35225.25,-0.0005,Wealth Accumulation,Medium
2024-05-27,64.29,0.0,35549.32,0.0092,Wealth Accumulation,Medium
2024-05-28,62.97,0.0,35453.34,-0.0027,Wealth Accumulation,Medium
2024-05-29,64.02,0.0,35318.62,-0.0038,Wealth Accumulation,Medium
2024-05-30,50.01,0.0,35371.59,0.0015,Wealth Accumulation,Medium
2024-05-31,54.2,8.81,35642.15,0.0074,Wealth Accumulation,Medium
2024-06-01,63.09,0.0,35717.0,0.0021,Wealth Accumulation,Medium
2024-06-02,59.53,0.0,35981.31,0.0074,Wealth Accumulation,Medium
2024-06-03,49.96,0.0,36193.6,0.0059,Wealth Accumulation,Medium
2024-06-04,65.95,0.0,36124.83,-0.0019,Wealth Accumulation,Medium
2024-06-05,65.32,0.0,36457.18,0.0092,Wealth Accumulation,Medium
2024-06-06,60.84,8.24,36315.94,-0.0041,Wealth Accumulation,Medium
2024-06-07,51.2,7.33,36631.96,0.0085,Wealth Accumulation,Medium
2024-06-08,65.21,0.0,36617.31,-0.0004,Wealth Accumulation,Medium
2024-06-09,61.55,6.87,36715.72,0.0025,Wealth Accumulation,Medium
2024-06-10,65.52,0.0,36763.45,0.0013,Wealth Accumulation,Medium
2024-06-11,64.92,0.0,36675.22,-0.0024,Wealth Accumulation,Medium
2024-06-12,65.95,0.0,36689.89,0.0004,Wealth Accumulation,Medium
2024-06-13,60.25,0.0,36612.84,-0.0021,Wealth Accumulation,Medium
2024-06-14,52.7,0.0,36543.27,-0.0019,Wealth Accumulation,Medium
2024-06-15,63.32,0.0,36462.88,-0.0022,Wealth Accumulation,Medium
2024-06-16,62.31,6.8,36553.54,0.0023,Wealth Accumulation,Medium
2024-06-17,64.75,0.0,36809.42,0.007,Wealth Accumulation,Medium
2024-06-18,53.3,0.0,36938.25,0.0035,Wealth Accumulation,Medium
2024-06-19,53.81,0.0,37248.53,0.0084,Wealth Accumulation,Medium
2024-06-20,67.72,9.45,37425.6,0.0045,Wealth Accumulation,Medium
2024-06-21,64.92,0.0,37623.96,0.0053,Wealth Accumulation,Medium
2024-06-22,68.08,0.0,37812.08,0.005,Wealth Accumulation,Medium
2024-06-23,65.1,0.0,37876.36,0.0017,Wealth Accumulation,Medium
2024-06-24,61.87,0.0,38077.1,0.0053,Wealth Accumulation,Medium
2024-06-25,63.01,0.0,37924.79,-0.004,Wealth Accumulation,Medium
2024-06-26,67.72,0.0,38224.4,0.0079,Wealth Accumulation,Medium
2024-06-27,61.51,9.82,38490.32,0.0067,Wealth Accumulation,Medium
2024-06-28,62.59,0.0,38440.29,-0.0013,Wealth Accumulation,Medium
2024-06-29,53.07,0.0,38690.15,0.0065,Wealth Accumulation,Medium
2024-06-30,59.42,0.0,38504.43,-0.0048,Wealth Accumulation,Medium
2024-07-01,64.28,0.0,38438.98,-0.0017,Wealth Accumulation,Medium
2024-07-02,55.37,8.6,38293.82,-0.004,Wealth Accumulation,Medium
2024-07-03,54.0,8.89,38559.28,0.0067,Wealth Accumulation,Medium
2024-07-04,56.24,0.0,38802.2,0.0063,Wealth Accumulation,Medium
2024-07-05,54.79,0.0,39081.58,0.0072,Wealth Accumulation,Medium
2024-07-06,54.26,0.0,38890.08,-0.0049,Wealth Accumulation,Medium
2024-07-07,58.47,0.0,38987.3,0.0025,Wealth Accumulation,Medium
2024-07-08,68.13,0.0,39205.63,0.0056,Wealth Accumulation,Medium
2024-07-09,60.12,0.0,39099.78,-0.0027,Wealth Accumulation,Medium
2024-07-10,53.74,0.0,39283.55,0.0047,Wealth Accumulation,Medium
2024-07-11,51.52,0.0,39138.2,-0.0037,Wealth Accumulation,Medium
2024-07-12,63.91,0.0,39048.18,-0.0023,Wealth Accumulation,Medium
2024-07-13,57.64,0.0,39130.18,0.0021,Wealth Accumulation,Medium
2024-07-14,66.43,0.0,39318.01,0.0048,Wealth Accumulation,Medium
2024-07-15,63.19,0.0,39207.92,-0.0028,Wealth Accumulation,Medium
2024-07-16,65.92,0.0,39121.66,-0.0022,Wealth Accumulation,Medium
2024-07-17,55.44,0.0,39047.33,-0.0019,Wealth Accumulation,Medium
2024-07-18,63.85,0.0,38992.66,-0.0014,Wealth Accumulation,Medium
2024-07-19,55.29,7.6,38937.87,-0.0016,Wealth Accumulation,Medium
2024-07-20,68.79,0.0,38972.92,0.0009,Wealth Accumulation,Medium
2024-07-21,62.74,0.0,39159.99,0.0048,Wealth Accumulation,Medium
2024-07-22,56.51,0.0,39222.64,0.0016,Wealth Accumulation,Medium
2024-07-23,55.41,7.47,39488.98,0.0066,Wealth Accumulation,Medium
2024-07-24,53.84,6.93,39724.95,0.0058,Wealth Accumulation,Medium
2024-07-25,63.92,7.85,39609.65,-0.0031,Wealth Accumulation,Medium
2024-07-26,54.41,0.0,39439.33,-0.0043,Wealth Accumulation,Medium
2024-07-27,61.94,8.5,39771.23,0.0082,Wealth Accumulation,Medium
2024-07-28,55.33,0.0,39620.1,-0.0038,Wealth Accumulation,Medium
2024-07-29,63.28,9.87,39519.04,-0.0028,Wealth Accumulation,Medium
2024-07-30,66.34,9.31,39342.61,-0.0047,Wealth Accumulation,Medium
2024-07-31,65.61,8.68,39524.39,0.0044,Wealth Accumulation,Medium
2024-08-01,65.27,8.31,39678.94,0.0037,Wealth Accumulation,Medium
2024-08-02,53.81,0.0,40067.8,0.0098,Wealth Accumulation,Medium
2024-08-03,51.82,0.0,40400.36,0.0083,Wealth Accumulation,Medium
2024-08-04,64.04,0.0,40448.84,0.0012,Wealth Accumulation,Medium
2024-08-05,57.43,7.17,40480.28,0.0006,Wealth Accumulation,Medium
2024-08-06,58.71,8.89,40468.93,-0.0005,Wealth Accumulation,Medium
2024-08-07,50.69,0.0,40359.66,-0.0027,Wealth Accumulation,Medium
2024-08-08,55.26,0.0,40242.62,-0.0029,Wealth Accumulation,Medium
2024-08-09,50.75,8.62,40130.51,-0.003,Wealth Accumulation,Medium
2024-08-10,67.66,0.0,39998.08,-0.0033,Wealth Accumulation,Medium
2024-08-11,54.95,0.0,39942.08,-0.0014,Wealth Accumulation,Medium
2024-08-12,61.23,7.55,39933.66,-0.0004,Wealth Accumulation,Medium
2024-08-13,50.87,0.0,40309.03,0.0094,Wealth Accumulation,Medium
2024-08-14,63.43,8.46,40466.64,0.0037,Wealth Accumulation,Medium
2024-08-15,56.56,0.0,40863.21,0.0098,Wealth Accumulation,Medium
2024-08-16,68.06,9.28,40897.01,0.0006,Wealth Accumulation,Medium
2024-08-17,67.86,0.0,40974.71,0.0019,Wealth Accumulation,Medium
2024-08-18,56.61,8.82,40979.44,-0.0001,Wealth Accumulation,Medium
2024-08-19,68.13,0.0,40885.18,-0.0023,Wealth Accumulation,Medium
2024-08-20,70.04,9.78,40776.4,-0.0029,Wealth Accumulation,Medium
2024-08-21,66.62,0.0,41151.54,0.0092,Wealth Accumulation,Medium
2024-08-22,67.02,0.0,41554.82,0.0098,Wealth Accumulation,Medium
2024-08-23,55.1,0.0,41376.14,-0.0043,Wealth Accumulation,Medium
2024-08-24,61.66,0.0,41264.42,-0.0027,Wealth Accumulation,Medium
2024-08-25,51.47,0.0,41322.19,0.0014,Wealth Accumulation,Medium
2024-08-26,52.03,0.0,41231.28,-0.0022,Wealth Accumulation,Medium
2024-08-27,70.11,8.42,41260.32,0.0005,Wealth Accumulation,Medium
2024-08-28,56.67,0.0,41132.41,-0.0031,Wealth Accumulation,Medium
2024-08-29,65.11,8.28,41214.73,0.0018,Wealth Accumulation,Medium
2024-08-30,66.28,0.0,41177.64,-0.0009,Wealth Accumulation,Medium
2024-08-31,67.31,7.07,41197.06,0.0003,Wealth Accumulation,Medium
2024-09-01,70.1,0.0,41048.75,-0.0036,Wealth Accumulation,Medium
2024-09-02,54.98,0.0,41106.22,0.0014,Wealth Accumulation,Medium
2024-09-03,50.96,0.0,41504.95,0.0097,Wealth Accumulation,Medium
2024-09-04,58.39,0.0,41500.8,-0.0001,Wealth Accumulation,Medium
2024-09-05,52.77,9.81,41846.77,0.0081,Wealth Accumulation,Medium
2024-09-06,50.62,0.0,42164.8,0.0076,Wealth Accumulation,Medium
2024-09-07,57.38,8.92,42565.85,0.0093,Wealth Accumulation,Medium
2024-09-08,65.85,0.0,42859.56,0.0069,Wealth Accumulation,Medium
2024-09-09,61.5,0.0,43069.57,0.0049,Wealth Accumulation,Medium
2024-09-10,56.44,0.0,43405.51,0.0078,Wealth Accumulation,Medium
2024-09-11,63.27,6.78,43243.01,-0.0039,Wealth Accumulation,Medium
2024-09-12,54.83,8.33,43333.5,0.0019,Wealth Accumulation,Medium
2024-09-13,50.48,7.18,43765.35,0.0098,Wealth Accumulation,Medium
2024-09-14,65.48,7.28,44057.11,0.0065,Wealth Accumulation,Medium
2024-09-15,62.67,7.88,44479.12,0.0094,Wealth Accumulation,Medium
2024-09-16,65.45,0.0,44777.13,0.0067,Wealth Accumulation,Medium
2024-09-17,50.98,8.74,45148.57,0.0081,Wealth Accumulation,Medium
2024-09-18,66.95,0.0,45401.4,0.0056,Wealth Accumulation,Medium
2024-09-19,62.6,0.0,45691.97,0.0064,Wealth Accumulation,Medium
2024-09-20,61.48,0.0,45819.91,0.0028,Wealth Accumulation,Medium
2024-09-21,62.71,0.0,46227.7,0.0089,Wealth Accumulation,Medium
2024-09-22,67.51,0.0,46569.79,0.0074,Wealth Accumulation,Medium
2024-09-23,61.96,0.0,46928.38,0.0077,Wealth Accumulation,Medium
2024-09-24,61.85,9.13,47176.84,0.0051,Wealth Accumulation,Medium
2024-09-25,70.04,0.0,47157.97,-0.0004,Wealth Accumulation,Medium
2024-09-26,65.37,0.0,46945.76,-0.0045,Wealth Accumulation,Medium
2024-09-27,59.08,0.0,47368.27,0.009,Wealth Accumulation,Medium
2024-09-28,64.39,0.0,47548.27,0.0038,Wealth Accumulation,Medium
2024-09-29,58.03,0.0,47524.5,-0.0005,Wealth Accumulation,Medium
2024-09-30,54.82,0.0,47391.43,-0.0028,Wealth Accumulation,Medium
2024-10-01,62.19,8.85,47750.97,0.0074,Wealth Accumulation,Medium
2024-10-02,68.82,0.0,48109.11,0.0075,Wealth Accumulation,Medium
2024-10-03,68.84,0.0,48455.49,0.0072,Wealth Accumulation,Medium
2024-10-04,57.1,6.95,48690.18,0.0047,Wealth Accumulation,Medium
2024-10-05,60.82,6.97,48721.5,0.0005,Wealth Accumulation,Medium
2024-10-06,54.5,9.74,48711.75,-0.0004,Wealth Accumulation,Medium
2024-10-07,70.18,0.0,48473.06,-0.0049,Wealth Accumulation,Medium
2024-10-08,69.89,7.09,48843.7,0.0075,Wealth Accumulation,Medium
2024-10-09,63.27,0.0,48662.98,-0.0037,Wealth Accumulation,Medium
2024-10-10,66.37,0.0,48881.96,0.0045,Wealth Accumulation,Medium
2024-10-11,64.58,0.0,49009.05,0.0026,Wealth Accumulation,Medium
2024-10-12,62.15,0.0,49151.18,0.0029,Wealth Accumulation,Medium
2024-10-13,51.36,0.0,49588.63,0.0089,Wealth Accumulation,Medium
2024-10-14,59.39,0.0,49365.48,-0.0045,Wealth Accumulation,Medium
2024-10-15,63.79,6.7,49697.99,0.0066,Wealth Accumulation,Medium
2024-10-16,63.85,0.0,49489.26,-0.0042,Wealth Accumulation,Medium
2024-10-17,57.76,0.0,49271.5,-0.0044,Wealth Accumulation,Medium
2024-10-18,69.14,0.0,49340.48,0.0014,Wealth Accumulation,Medium
2024-10-19,53.66,0.0,49138.19,-0.0041,Wealth Accumulation,Medium
2024-10-20,60.32,6.89,49479.22,0.0068,Wealth Accumulation,Medium
